(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Erststimmen nach Gemeinden)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Bezirksart";"Wahlberechtigte (A)";"Wahlberechtigte mit Sperrvermerk (A2)";"Wähler (B)";"Ungültige";"Gültige";"SPD";"CDU/CSU";"FDP";"GRÜNE";"BWK";"CBV";"DKP";"EAP";"KPD";"NPD";"OEDP";"UST";"Übrige"
"2";"210";"09";"1";"73";"147";"51";"20";"12";"46";"0";10293;1247;7870;62;7808;2436;4533;354;453;0;0;10;0;0;22;0;0;0
"2";"210";"09";"1";"73";"147";"51";"20";"12";"46";"5";0;0;1241;3;1238;425;685;59;65;0;0;3;0;0;1;0;0;0
"2";"210";"09";"1";"82";"111";"31";"25";"33";"36";"5";0;0;483;0;483;63;352;49;18;0;0;1;0;0;0;0;0;0
"2";"210";"09";"1";"82";"111";"31";"25";"33";"36";"0";3245;500;2418;22;2396;375;1738;176;96;0;0;3;0;0;8;0;0;0
"2";"210";"09";"1";"82";"112";"11";"15";"35";"26";"5";0;0;140;2;138;21;103;9;5;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"112";"11";"15";"35";"26";"0";1206;148;961;9;952;165;685;53;47;0;0;1;0;0;1;0;0;0
"2";"210";"09";"1";"82";"114";"31";"08";"41";"19";"0";3719;309;2947;22;2925;532;2206;111;65;0;0;2;0;0;9;0;0;0
"2";"210";"09";"1";"82";"114";"31";"08";"41";"19";"5";0;0;300;2;298;50;211;20;14;0;0;1;0;0;2;0;0;0
"2";"210";"09";"1";"82";"116";"41";"18";"31";"29";"5";0;0;582;1;581;110;390;60;19;0;0;1;0;0;1;0;0;0
"2";"210";"09";"1";"82";"116";"41";"18";"31";"29";"0";4240;609;3167;32;3135;685;2181;190;75;0;0;0;0;0;4;0;0;0
"2";"210";"09";"1";"82";"119";"41";"10";"16";"29";"5";0;0;349;1;348;145;182;11;10;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"119";"41";"10";"16";"29";"0";500;23;413;3;410;93;291;16;10;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"119";"41";"10";"16";"29";"0";5126;341;4277;50;4227;2082;1836;121;163;0;0;21;0;0;4;0;0;0
"2";"210";"09";"1";"82";"120";"41";"13";"24";"37";"0";482;39;395;1;394;102;252;22;15;0;0;1;0;0;2;0;0;0
"2";"210";"09";"1";"82";"120";"41";"13";"24";"37";"0";5332;688;4074;29;4045;1232;2489;192;120;0;0;0;0;0;12;0;0;0
"2";"210";"09";"1";"82";"120";"41";"13";"24";"37";"5";0;0;943;3;940;228;616;46;42;0;0;1;0;0;7;0;0;0
"2";"210";"09";"1";"82";"120";"41";"13";"24";"37";"0";1409;306;1022;13;1009;278;618;52;55;0;0;1;0;0;5;0;0;0
"2";"210";"09";"1";"82";"123";"21";"04";"50";"12";"5";0;0;109;0;109;13;82;7;7;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"123";"21";"04";"50";"12";"0";1774;110;1487;8;1479;211;1174;62;32;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"124";"31";"21";"24";"38";"5";0;0;429;2;427;56;336;29;6;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"124";"31";"21";"24";"38";"0";2556;442;1860;10;1850;327;1344;110;67;0;0;0;0;0;2;0;0;0
"2";"210";"09";"1";"82";"125";"41";"13";"23";"34";"5";0;0;546;4;542;159;316;25;40;0;0;2;0;0;0;0;0;0
"2";"210";"09";"1";"82";"125";"41";"13";"23";"34";"0";5067;396;4116;44;4072;1223;2493;163;158;0;0;16;0;0;19;0;0;0
"2";"210";"09";"1";"82";"125";"41";"13";"23";"34";"0";1058;175;774;10;764;313;393;29;23;0;0;3;0;0;3;0;0;0
"2";"210";"09";"1";"82";"125";"41";"13";"23";"34";"0";938;57;743;8;735;283;382;31;34;0;0;5;0;0;0;0;0;0
"2";"210";"09";"1";"82";"127";"31";"10";"27";"30";"5";0;0;219;0;219;57;134;6;22;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"127";"31";"10";"27";"30";"0";2232;231;1795;13;1782;437;1119;98;118;0;0;2;0;0;8;0;0;0
"2";"210";"09";"1";"82";"129";"41";"23";"30";"36";"5";0;0;856;3;853;84;694;48;26;0;0;1;0;0;0;0;0;0
"2";"210";"09";"1";"82";"129";"41";"23";"30";"36";"0";4475;893;3147;16;3131;489;2350;204;69;0;0;1;0;0;18;0;0;0
"2";"210";"09";"1";"82";"131";"41";"18";"28";"32";"5";0;0;724;0;724;148;495;39;38;0;0;1;0;0;3;0;0;0
"2";"210";"09";"1";"82";"131";"41";"18";"28";"32";"0";5005;758;3668;26;3642;1091;2180;204;145;0;0;5;0;0;17;0;0;0
"2";"210";"09";"1";"82";"132";"31";"22";"24";"43";"5";0;0;588;3;585;92;417;42;31;0;0;0;0;0;3;0;0;0
"2";"210";"09";"1";"82";"132";"31";"22";"24";"43";"0";3023;607;2091;17;2074;408;1473;112;74;0;0;2;0;0;5;0;0;0
"2";"210";"09";"1";"82";"133";"21";"08";"33";"24";"5";0;0;126;0;126;32;81;1;12;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"133";"21";"08";"33";"24";"0";1643;128;1376;6;1370;248;1005;50;62;0;0;2;0;0;3;0;0;0
"2";"210";"09";"1";"82";"134";"31";"12";"25";"24";"5";0;0;273;1;272;92;157;11;11;0;0;0;0;0;1;0;0;0
"2";"210";"09";"1";"82";"134";"31";"12";"25";"24";"0";3419;285;2857;24;2833;1011;1609;128;75;0;0;4;0;0;6;0;0;0
"2";"210";"09";"1";"82";"136";"21";"07";"47";"16";"5";0;0;155;0;155;20;114;8;12;0;0;0;0;0;1;0;0;0
"2";"210";"09";"1";"82";"136";"21";"07";"47";"16";"0";1992;159;1648;14;1634;268;1193;93;71;0;0;0;0;0;9;0;0;0
"2";"210";"09";"1";"82";"137";"21";"08";"38";"22";"5";0;0;130;2;128;33;76;4;15;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"82";"137";"21";"08";"38";"22";"0";1878;133;1569;20;1549;375;1080;67;23;0;0;0;0;0;4;0;0;0
"2";"210";"09";"1";"88";"113";"41";"26";"25";"40";"0";3429;576;2488;12;2476;583;1565;160;157;0;0;1;0;0;10;0;0;0
"2";"210";"09";"1";"88";"113";"41";"26";"25";"40";"5";0;0;787;6;781;120;533;74;46;0;0;0;0;0;8;0;0;0
"2";"210";"09";"1";"88";"113";"41";"26";"25";"40";"0";1084;239;768;11;757;146;473;81;50;0;0;1;0;0;6;0;0;0
"2";"210";"09";"1";"88";"117";"21";"07";"34";"25";"0";1820;169;1477;9;1468;286;1011;85;80;0;0;2;0;0;4;0;0;0
"2";"210";"09";"1";"88";"117";"21";"07";"34";"25";"5";0;0;162;2;160;32;109;3;16;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"88";"118";"31";"32";"19";"51";"0";2727;619;1872;19;1853;522;1063;148;108;0;0;2;0;0;10;0;0;0
"2";"210";"09";"1";"88";"118";"31";"32";"19";"51";"5";0;0;590;4;586;145;349;49;38;0;0;1;0;0;4;0;0;0
"2";"210";"09";"1";"88";"120";"51";"31";"18";"50";"5";0;0;2494;7;2487;612;1457;227;182;0;0;2;0;0;7;0;0;0
"2";"210";"09";"1";"88";"120";"51";"31";"18";"50";"0";13124;2615;9432;67;9365;2702;5111;850;664;0;0;10;0;0;28;0;0;0
"2";"210";"09";"1";"88";"121";"51";"22";"15";"45";"5";0;0;1120;2;1118;286;643;66;113;0;0;0;0;0;10;0;0;0
"2";"210";"09";"1";"88";"121";"51";"22";"15";"45";"0";8535;1172;6409;33;6376;1901;3609;341;488;0;0;12;0;0;25;0;0;0
"2";"210";"09";"1";"88";"124";"41";"27";"16";"53";"5";0;0;1031;3;1028;270;575;85;90;0;0;0;0;0;8;0;0;0
"2";"210";"09";"1";"88";"124";"41";"27";"16";"53";"0";5689;1072;3989;28;3961;1117;2175;328;325;0;0;2;0;0;14;0;0;0
"2";"210";"09";"1";"88";"126";"31";"14";"25";"33";"5";0;0;303;1;302;67;189;22;24;0;0;0;0;0;0;0;0;0
"2";"210";"09";"1";"88";"126";"31";"14";"25";"33";"0";2279;318;1738;14;1724;399;1105;117;100;0;0;2;0;0;1;0;0;0
"2";"210";"09";"1";"88";"127";"41";"30";"18";"53";"5";0;0;1022;5;1017;221;650;77;66;0;0;1;0;0;2;0;0;0
"2";"210";"09";"1";"88";"127";"41";"30";"18";"53";"0";5522;1053;4059;30;4029;1128;2329;294;254;0;0;5;0;0;19;0;0;0
"2";"210";"09";"1";"88";"132";"41";"21";"23";"38";"5";0;0;559;2;557;134;333;37;52;0;0;0;0;0;1;0;0;0
"2";"210";"09";"1";"88";"132";"41";"21";"23";"38";"0";3965;588;3004;15;2989;788;1736;253;203;0;0;1;0;0;8;0;0;0
"2";"210";"09";"1";"88";"137";"41";"26";"21";"47";"0";3555;573;2675;16;2659;753;1498;210;189;0;0;3;0;0;6;0;0;0
"2";"210";"09";"1";"88";"137";"41";"26";"21";"47";"5";0;0;545;2;543;136;308;56;38;0;0;0;0;0;5;0;0;0
"2";"210";"09";"1";"88";"139";"51";"27";"19";"53";"0";14454;2663;10342;70;10272;2679;6135;748;652;0;0;7;0;0;51;0;0;0
"2";"210";"09";"1";"88";"139";"51";"27";"19";"53";"5";0;0;2543;14;2529;525;1569;209;207;0;0;1;0;0;18;0;0;0
"2";"210";"09";"1";"88";"141";"41";"24";"19";"46";"5";0;0;1252;6;1246;265;789;101;86;0;0;1;0;0;4;0;0;0
"2";"210";"09";"1";"88";"141";"41";"24";"19";"46";"0";6943;1338;4725;44;4681;1249;2814;316;272;0;0;4;0;0;26;0;0;0
"2";"210";"09";"1";"88";"144";"31";"21";"24";"40";"5";0;0;387;0;387;93;216;41;36;0;0;0;0;0;1;0;0;0
"2";"210";"09";"1";"88";"144";"31";"21";"24";"40";"0";3017;394;2396;20;2376;647;1339;178;203;0;0;3;0;0;6;0;0;0
"2";"210";"09";"1";"88";"145";"31";"25";"30";"38";"0";2613;399;2015;16;1999;482;1186;133;185;0;0;5;0;0;8;0;0;0
"2";"210";"09";"1";"88";"145";"31";"25";"30";"38";"5";0;0;390;3;387;87;239;36;23;0;0;1;0;0;1;0;0;0
"2";"211";"09";"1";"72";"111";"41";"10";"20";"32";"0";4437;363;3655;50;3605;1069;2307;97;127;0;0;5;0;0;0;0;0;0
"2";"211";"09";"1";"72";"111";"41";"10";"20";"32";"0";1447;96;1218;12;1206;256;908;8;31;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"72";"111";"41";"10";"20";"32";"5";0;0;436;3;433;115;278;17;23;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"112";"31";"05";"37";"19";"0";2582;185;2148;8;2140;270;1740;55;74;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"112";"31";"05";"37";"19";"5";0;0;172;1;171;31;125;3;11;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"114";"51";"20";"19";"46";"0";861;225;510;4;506;113;350;24;19;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"114";"51";"20";"19";"46";"5";0;0;2082;16;2066;449;1424;76;114;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"72";"114";"51";"20";"19";"46";"0";0;0;76;4;72;13;53;4;2;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"114";"51";"20";"19";"46";"0";12325;2037;8890;114;8776;2298;5813;290;363;0;0;12;0;0;0;0;0;0
"2";"211";"09";"1";"72";"115";"21";"26";"33";"35";"5";0;0;345;1;344;65;228;14;36;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"115";"21";"26";"33";"35";"0";1866;362;1291;13;1278;267;861;84;64;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"72";"116";"41";"15";"23";"37";"5";0;0;856;3;853;160;631;17;45;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"116";"41";"15";"23";"37";"0";6078;901;4446;77;4369;938;3127;131;169;0;0;4;0;0;0;0;0;0
"2";"211";"09";"1";"72";"117";"41";"21";"18";"40";"5";0;0;640;1;639;180;391;39;28;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"117";"41";"21";"18";"40";"0";5555;716;4147;51;4096;1026;2811;103;154;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"72";"118";"51";"17";"17";"43";"0";7656;823;5794;86;5708;1740;3549;126;278;0;0;15;0;0;0;0;0;0
"2";"211";"09";"1";"72";"118";"51";"17";"17";"43";"5";0;0;966;7;959;265;613;25;54;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"72";"118";"51";"17";"17";"43";"0";2011;207;1541;21;1520;523;882;39;71;0;0;5;0;0;0;0;0;0
"2";"211";"09";"1";"72";"122";"41";"10";"29";"34";"0";846;82;655;18;637;191;396;18;27;0;0;5;0;0;0;0;0;0
"2";"211";"09";"1";"72";"122";"41";"10";"29";"34";"0";3547;383;2798;37;2761;611;1968;59;116;0;0;7;0;0;0;0;0;0
"2";"211";"09";"1";"72";"122";"41";"10";"29";"34";"5";0;0;431;4;427;128;262;12;23;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"72";"124";"11";"10";"28";"26";"5";0;0;175;6;169;34;113;4;18;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"124";"11";"10";"28";"26";"0";1272;185;938;14;924;182;702;23;16;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"128";"31";"13";"22";"38";"5";0;0;395;2;393;87;273;11;22;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"128";"31";"13";"22";"38";"0";2976;406;2294;19;2275;460;1670;61;81;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"72";"129";"11";"06";"40";"15";"5";0;0;121;1;120;17;91;6;6;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"129";"11";"06";"40";"15";"0";1245;130;997;11;986;130;812;21;22;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"130";"31";"03";"35";"15";"0";2867;263;2391;20;2371;445;1836;28;58;0;0;4;0;0;0;0;0;0
"2";"211";"09";"1";"72";"130";"31";"03";"35";"15";"5";0;0;260;1;259;56;185;4;14;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"131";"11";"05";"26";"25";"0";924;106;731;7;724;222;437;25;40;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"131";"11";"05";"26";"25";"5";0;0;93;1;92;26;48;4;14;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"72";"132";"41";"17";"22";"33";"5";0;0;496;12;484;90;344;21;28;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"132";"41";"17";"22";"33";"0";965;125;719;4;715;134;528;26;26;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"72";"132";"41";"17";"22";"33";"0";2874;391;2150;13;2137;439;1581;63;52;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"72";"134";"41";"03";"40";"18";"0";5850;511;4653;72;4581;755;3625;90;107;0;0;4;0;0;0;0;0;0
"2";"211";"09";"1";"72";"134";"41";"03";"40";"18";"5";0;0;493;9;484;80;381;10;11;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"89";"111";"31";"06";"29";"22";"0";2545;213;2121;29;2092;659;1315;52;65;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"111";"31";"06";"29";"22";"5";0;0;201;1;200;63;110;5;22;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"113";"31";"10";"28";"25";"5";0;0;348;5;343;74;242;11;16;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"113";"31";"10";"28";"25";"0";2791;359;2123;37;2086;542;1360;95;88;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"114";"31";"13";"40";"27";"0";987;123;784;14;770;143;562;34;29;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"89";"114";"31";"13";"40";"27";"0";1661;218;1263;17;1246;228;879;51;86;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"89";"114";"31";"13";"40";"27";"5";0;0;327;1;326;62;212;16;36;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"115";"11";"03";"53";"11";"0";1185;109;972;13;959;115;798;24;19;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"115";"11";"03";"53";"11";"5";0;0;107;5;102;18;77;2;5;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"118";"31";"04";"44";"16";"5";0;0;153;1;152;29;108;6;9;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"118";"31";"04";"44";"16";"0";2419;164;1939;21;1918;418;1408;39;52;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"119";"31";"08";"36";"23";"5";0;0;224;2;222;53;142;7;18;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"89";"119";"31";"08";"36";"23";"0";2407;250;1871;15;1856;330;1359;66;96;0;0;5;0;0;0;0;0;0
"2";"211";"09";"1";"89";"120";"41";"15";"20";"25";"5";0;0;389;0;389;99;254;11;23;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"89";"120";"41";"15";"20";"25";"0";3946;400;3016;44;2972;1000;1731;91;147;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"124";"31";"08";"29";"25";"0";2843;277;2269;19;2250;619;1501;58;71;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"124";"31";"08";"29";"25";"5";0;0;267;0;267;59;184;11;13;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"126";"11";"05";"47";"10";"5";0;0;84;1;83;16;59;1;7;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"126";"11";"05";"47";"10";"0";845;46;711;7;704;161;499;12;32;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"127";"21";"03";"45";"13";"5";0;0;139;1;138;32;92;2;11;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"127";"21";"03";"45";"13";"0";1860;142;1539;19;1520;329;1131;26;33;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"129";"21";"18";"28";"29";"5";0;0;370;2;368;76;243;15;34;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"129";"21";"18";"28";"29";"0";1895;384;1327;18;1309;370;810;44;82;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"130";"11";"05";"29";"23";"0";1190;78;986;16;970;236;661;44;29;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"130";"11";"05";"29";"23";"5";0;0;75;0;75;18;48;3;6;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"133";"31";"03";"49";"15";"5";0;0;182;0;182;35;128;6;13;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"133";"31";"03";"49";"15";"0";2432;192;1992;38;1954;331;1495;44;79;0;0;5;0;0;0;0;0;0
"2";"211";"09";"1";"89";"134";"21";"02";"49";"11";"5";0;0;177;0;177;27;133;3;14;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"134";"21";"02";"49";"11";"0";2133;188;1746;15;1731;238;1400;37;53;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"135";"11";"02";"54";"13";"5";0;0;103;2;101;15;76;1;9;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"135";"11";"02";"54";"13";"0";1364;105;1144;13;1131;111;961;15;41;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"137";"11";"02";"59";"08";"0";961;45;808;10;798;80;675;21;22;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"139";"21";"09";"33";"28";"5";0;0;226;3;223;34;176;7;6;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"139";"21";"09";"33";"28";"0";1977;238;1577;15;1562;258;1240;29;34;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"140";"41";"14";"26";"31";"0";4983;605;3783;57;3726;915;2547;136;123;0;0;5;0;0;0;0;0;0
"2";"211";"09";"1";"89";"140";"41";"14";"26";"31";"5";0;0;584;8;576;102;404;33;36;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"141";"11";"11";"34";"21";"0";1273;184;935;8;927;169;656;41;29;0;0;32;0;0;0;0;0;0
"2";"211";"09";"1";"89";"141";"11";"11";"34";"21";"5";0;0;171;2;169;30;116;7;13;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"142";"21";"04";"59";"12";"5";0;0;82;0;82;14;53;7;8;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"142";"21";"04";"59";"12";"0";2245;82;1931;15;1916;355;1448;45;65;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"143";"31";"07";"37";"25";"0";1096;96;915;9;906;163;674;18;50;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"143";"31";"07";"37";"25";"0";1509;169;1205;16;1189;194;905;43;47;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"143";"31";"07";"37";"25";"5";0;0;256;3;253;43;176;18;16;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"145";"41";"11";"28";"27";"0";5555;743;4069;95;3974;1034;2517;211;208;0;0;4;0;0;0;0;0;0
"2";"211";"09";"1";"89";"145";"41";"11";"28";"27";"5";0;0;708;12;696;140;488;40;28;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"146";"11";"11";"31";"26";"0";813;110;614;10;604;199;364;19;21;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"146";"11";"11";"31";"26";"5";0;0;101;3;98;33;60;0;5;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"148";"21";"06";"33";"26";"0";1984;148;1593;24;1569;361;1080;41;84;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"148";"21";"06";"33";"26";"5";0;0;144;3;141;37;80;1;20;0;0;3;0;0;0;0;0;0
"2";"211";"09";"1";"89";"149";"31";"06";"30";"20";"5";0;0;267;1;266;74;166;5;21;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"149";"31";"06";"30";"20";"0";3466;282;2818;43;2775;738;1878;49;101;0;0;9;0;0;0;0;0;0
"2";"211";"09";"1";"89";"150";"11";"02";"46";"13";"0";1214;88;1015;13;1002;139;792;36;34;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"150";"11";"02";"46";"13";"5";0;0;120;0;120;21;80;6;13;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"152";"31";"06";"42";"19";"5";0;0;384;2;382;104;238;15;24;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"152";"31";"06";"42";"19";"0";3861;403;2986;45;2941;567;2217;50;101;0;0;6;0;0;0;0;0;0
"2";"211";"09";"1";"89";"154";"51";"23";"12";"28";"0";12706;1431;9836;163;9673;2970;6011;300;368;0;0;24;0;0;0;0;0;0
"2";"211";"09";"1";"89";"154";"51";"23";"12";"28";"5";0;0;1435;8;1427;402;866;70;85;0;0;4;0;0;0;0;0;0
"2";"211";"09";"1";"89";"154";"51";"23";"12";"28";"0";649;71;510;8;502;201;263;12;20;0;0;6;0;0;0;0;0;0
"2";"211";"09";"1";"89";"155";"51";"14";"20";"49";"0";13838;2039;10324;172;10152;2916;6415;386;422;0;0;13;0;0;0;0;0;0
"2";"211";"09";"1";"89";"155";"51";"14";"20";"49";"5";0;0;1826;16;1810;450;1214;67;73;0;0;6;0;0;0;0;0;0
"2";"211";"09";"1";"89";"157";"41";"09";"21";"31";"0";7951;809;6262;94;6168;2139;3696;117;210;0;0;6;0;0;0;0;0;0
"2";"211";"09";"1";"89";"157";"41";"09";"21";"31";"5";0;0;723;1;722;218;436;18;48;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"89";"159";"31";"13";"33";"27";"5";0;0;311;2;309;63;206;15;25;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"159";"31";"13";"33";"27";"0";2999;349;2280;23;2257;513;1514;78;148;0;0;4;0;0;0;0;0;0
"2";"211";"09";"1";"89";"160";"21";"12";"34";"20";"0";2197;349;1578;20;1558;337;1111;51;58;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"160";"21";"12";"34";"20";"5";0;0;340;2;338;61;252;12;13;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"161";"11";"06";"37";"24";"5";0;0;130;1;129;20;91;8;10;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"161";"11";"06";"37";"24";"0";1093;141;862;13;849;182;594;31;41;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"162";"41";"06";"41";"19";"5";0;0;441;5;436;87;312;17;20;0;0;0;0;0;0;0;0;0
"2";"211";"09";"1";"89";"162";"41";"06";"41";"19";"0";1415;155;1149;14;1135;138;917;35;44;0;0;1;0;0;0;0;0;0
"2";"211";"09";"1";"89";"162";"41";"06";"41";"19";"0";2473;339;1880;16;1864;323;1399;62;78;0;0;2;0;0;0;0;0;0
"2";"211";"09";"1";"89";"165";"11";"02";"54";"09";"0";775;37;672;12;660;85;533;15;26;0;0;1;0;0;0;0;0;0
"2";"212";"09";"1";"80";"112";"11";"11";"38";"24";"0";1493;147;1205;6;1199;167;979;25;26;0;0;1;0;0;1;0;0;0
"2";"212";"09";"1";"80";"112";"11";"11";"38";"24";"5";0;0;143;0;143;14;116;5;8;0;0;0;0;0;0;0;0;0
"2";"212";"09";"1";"80";"113";"11";"05";"45";"13";"5";0;0;62;0;62;16;43;1;2;0;0;0;0;0;0;0;0;0
"2";"212";"09";"1";"80";"113";"11";"05";"45";"13";"0";766;62;631;10;621;86;493;18;24;0;0;0;0;0;0;0;0;0
"2";"212";"09";"1";"80";"114";"11";"13";"23";"28";"5";0;0;93;1;92;29;63;0;0;0;0;0;0;0;0;0;0;0
"2";"212";"09";"1";"80";"114";"11";"13";"23";"28";"0";969;95;781;11;770;183;558;10;15;0;0;2;0;0;2;0;0;0
"2";"212";"09";"1";"80";"115";"11";"03";"09";"35";"5";0;0;75;1;74;11;59;2;1;0;0;1;0;0;0;0;0;0
"2";"212";"09";"1";"80";"115";"11";"03";"09";"35";"0";551;75;433;14;419;76;328;5;9;0;0;0;0;0;1;0;0;0
"2";"212";"09";"1";"80";"116";"31";"20";"20";"38";"0";2400;315;1841;20;1821;303;1405;55;55;0;0;1;0;0;2;0;0;0
"2";"212";"09";"1";"80";"116";"31";"20";"20";"38";"5";0;0;304;1;303;40;242;12;9;0;0;0;0;0;0;0;0;0
"2";"212";"09";"1";"80";"117";"61";"24";"21";"45";"0";2164;417;1515;10;1505;251;1155;58;36;0;0;1;0;0;4;0;0;0
"2";"212";"09";"1";"80";"117";"61";"24";"21";"45";"5";0;0;2954;134;2820;410;2099;160;142;0;0;3;0;0;6;0;0;0
"2";"212";"09";"1";"80";"117";"61";"24";"21";"45";"0";18519;2866;13497;148;13349;2529;9876;527;372;0;0;10;0;0;35;0;0;0
"2";"212";"09";"1";"80";"117";"61";"24";"21";"45";"0";0;0;271;2;269;53;206;8;2;0;0;0;0;0;0;0;0;0
