Date,Euro,Swiss Franc,U.K. Pound Sterling,U.S. Dollar,Day,Month,Year
2014-12-17,1.2448,0.9643,1.5731,1.0,17,12,2014
2014-12-18,1.2285,0.978,1.5654,1.0,18,12,2014
2014-12-19,1.2279,0.9813,1.5622,1.0,19,12,2014
2014-12-22,1.2259,0.9817,1.5613,1.0,22,12,2014
2014-12-23,1.2213,0.9839,1.5558,1.0,23,12,2014
2014-12-24,1.2219,0.9858,1.5543,1.0,24,12,2014
2014-12-29,1.2197,0.9865,1.5546,1.0,29,12,2014
2014-12-30,1.216,0.9889,1.5535,1.0,30,12,2014
2014-12-31,1.2141,0.9891,1.5608,1.0,31,12,2014
2015-01-05,1.1915,1.0094,1.5254,1.0,5,1,2015
2015-01-06,1.1914,1.0101,1.5193,1.0,6,1,2015
2015-01-07,1.1831,1.016,1.5121,1.0,7,1,2015
2015-01-08,1.1768,1.0205,1.5062,1.0,8,1,2015
2015-01-09,1.1813,1.0166,1.515,1.0,9,1,2015
2015-01-12,1.1804,1.0175,1.514,1.0,12,1,2015
2015-01-13,1.1782,1.0185,1.5142,1.0,13,1,2015
2015-01-14,1.1775,1.0221,1.5192,1.0,14,1,2015
2015-01-15,1.1708,0.8756,1.5235,1.0,15,1,2015
2015-01-16,1.1588,0.8753,1.5203,1.0,16,1,2015
2015-01-20,1.1579,0.8724,1.5143,1.0,20,1,2015
2015-01-21,1.1593,0.866,1.5116,1.0,21,1,2015
2015-01-22,1.1618,0.8549,1.5179,1.0,22,1,2015
2015-01-23,1.1198,0.8739,1.4972,1.0,23,1,2015
2015-01-26,1.1244,0.8906,1.5014,1.0,26,1,2015
2015-01-27,1.1306,0.9021,1.508,1.0,27,1,2015
2015-01-28,1.1344,0.9017,1.5195,1.0,28,1,2015
2015-01-29,1.1315,0.9161,1.513,1.0,29,1,2015
2015-01-30,1.1305,0.9237,1.5082,1.0,30,1,2015
2015-02-02,1.131,0.9313,1.5025,1.0,2,2,2015
2015-02-03,1.1376,0.9277,1.506,1.0,3,2,2015
2015-02-04,1.1446,0.9269,1.5205,1.0,4,2,2015
2015-02-05,1.141,0.9279,1.5245,1.0,5,2,2015
2015-02-06,1.1447,0.9217,1.5332,1.0,6,2,2015
2015-02-09,1.1275,0.9262,1.5221,1.0,9,2,2015
2015-02-10,1.1297,0.9253,1.5214,1.0,10,2,2015
2015-02-11,1.1314,0.9267,1.5292,1.0,11,2,2015
2015-02-12,1.1328,0.9312,1.5338,1.0,12,2,2015
2015-02-13,1.1381,0.9287,1.5386,1.0,13,2,2015
2015-02-17,1.1415,0.9399,1.539,1.0,17,2,2015
2015-02-18,1.1372,0.9399,1.5422,1.0,18,2,2015
2015-02-19,1.1387,0.9475,1.5456,1.0,19,2,2015
2015-02-20,1.1298,0.9512,1.5368,1.0,20,2,2015
2015-02-23,1.1298,0.9493,1.5361,1.0,23,2,2015
2015-02-24,1.1328,0.9494,1.5447,1.0,24,2,2015
2015-02-25,1.1346,0.9496,1.5498,1.0,25,2,2015
2015-02-26,1.1317,0.9466,1.5515,1.0,26,2,2015
2015-02-27,1.124,0.9488,1.5429,1.0,27,2,2015
2015-03-02,1.1227,0.9561,1.5404,1.0,2,3,2015
2015-03-03,1.1168,0.9606,1.5366,1.0,3,3,2015
2015-03-04,1.1124,0.9623,1.5341,1.0,4,3,2015
2015-03-05,1.1069,0.969,1.5244,1.0,5,3,2015
2015-03-06,1.0963,0.9779,1.5176,1.0,6,3,2015
2015-03-09,1.086,0.9843,1.5103,1.0,9,3,2015
2015-03-10,1.0738,0.9944,1.5043,1.0,10,3,2015
2015-03-11,1.0578,1.006,1.5053,1.0,11,3,2015
2015-03-12,1.0613,1.001,1.4986,1.0,12,3,2015
2015-03-13,1.0572,1.0076,1.4802,1.0,13,3,2015
2015-03-16,1.0557,1.0049,1.4786,1.0,16,3,2015
2015-03-17,1.0635,1.0028,1.475,1.0,17,3,2015
2015-03-18,1.0592,1.0028,1.4635,1.0,18,3,2015
2015-03-19,1.0677,0.9893,1.4895,1.0,19,3,2015
2015-03-20,1.0776,0.9862,1.4776,1.0,20,3,2015
2015-03-23,1.0912,0.9724,1.491,1.0,23,3,2015
2015-03-24,1.095,0.9571,1.4911,1.0,24,3,2015
2015-03-25,1.0985,0.957,1.4915,1.0,25,3,2015
2015-03-26,1.0973,0.954,1.4929,1.0,26,3,2015
2015-03-27,1.0856,0.9655,1.4905,1.0,27,3,2015
2015-03-30,1.0845,0.9728,1.4801,1.0,30,3,2015
2015-03-31,1.0759,0.9728,1.48,1.0,31,3,2015
2015-04-01,1.0755,0.9684,1.4774,1.0,1,4,2015
2015-04-02,1.083,0.9611,1.4785,1.0,2,4,2015
2015-04-03,1.0847,0.9595,1.4887,1.0,3,4,2015
2015-04-06,1.0847,0.9513,1.4887,1.0,6,4,2015
2015-04-07,1.0847,0.9614,1.4887,1.0,7,4,2015
2015-04-08,1.0862,0.9604,1.4943,1.0,8,4,2015
2015-04-09,1.0774,0.9708,1.4826,1.0,9,4,2015
2015-04-10,1.057,0.9813,1.4625,1.0,10,4,2015
2015-04-13,1.0552,0.9858,1.4598,1.0,13,4,2015
2015-04-14,1.0564,0.9776,1.4649,1.0,14,4,2015
2015-04-15,1.0579,0.9759,1.4738,1.0,15,4,2015
2015-04-16,1.0711,0.9637,1.4907,1.0,16,4,2015
2015-04-17,1.0814,0.9509,1.5028,1.0,17,4,2015
2015-04-20,1.0723,0.9594,1.4917,1.0,20,4,2015
2015-04-21,1.07,0.9596,1.4879,1.0,21,4,2015
2015-04-22,1.0743,0.9535,1.5037,1.0,22,4,2015
2015-04-23,1.0772,0.9644,1.5005,1.0,23,4,2015
2015-04-24,1.0824,0.9546,1.5115,1.0,24,4,2015
2015-04-27,1.0822,0.9557,1.5133,1.0,27,4,2015
2015-04-28,1.0927,0.9562,1.5289,1.0,28,4,2015
2015-04-29,1.1002,0.9549,1.5368,1.0,29,4,2015
2015-04-30,1.1215,0.9357,1.5426,1.0,30,4,2015
2015-05-01,1.1152,0.9352,1.5277,1.0,1,5,2015
2015-05-04,1.1152,0.9352,1.5132,1.0,4,5,2015
2015-05-05,1.1117,0.9337,1.5132,1.0,5,5,2015
2015-05-06,1.123,0.9238,1.5225,1.0,6,5,2015
2015-05-07,1.1305,0.908,1.5219,1.0,7,5,2015
2015-05-08,1.1221,0.9244,1.5424,1.0,8,5,2015
2015-05-11,1.1142,0.9318,1.548,1.0,11,5,2015
2015-05-12,1.1239,0.9235,1.5672,1.0,12,5,2015
2015-05-13,1.1221,0.9279,1.5682,1.0,13,5,2015
2015-05-14,1.1419,0.9086,1.5797,1.0,14,5,2015
2015-05-15,1.1328,0.9201,1.5723,1.0,15,5,2015
2015-05-18,1.1389,0.9175,1.5684,1.0,18,5,2015
2015-05-19,1.118,0.9305,1.552,1.0,19,5,2015
2015-05-20,1.1118,0.9393,1.5521,1.0,20,5,2015
2015-05-21,1.1133,0.9322,1.5688,1.0,21,5,2015
2015-05-22,1.1164,0.9304,1.5645,1.0,22,5,2015
2015-05-26,1.0926,0.9483,1.5414,1.0,26,5,2015
2015-05-27,1.0863,0.9502,1.5385,1.0,27,5,2015
2015-05-28,1.0896,0.9464,1.5292,1.0,28,5,2015
2015-05-29,1.097,0.9417,1.5248,1.0,29,5,2015
2015-06-01,1.0944,0.9455,1.5206,1.0,1,6,2015
2015-06-02,1.1029,0.9402,1.5238,1.0,2,6,2015
2015-06-03,1.1134,0.9369,1.5284,1.0,3,6,2015
2015-06-04,1.1317,0.9298,1.5433,1.0,4,6,2015
2015-06-05,1.1218,0.9345,1.53,1.0,5,6,2015
2015-06-08,1.1162,0.9399,1.5237,1.0,8,6,2015
2015-06-09,1.1249,0.9285,1.5291,1.0,9,6,2015
2015-06-10,1.1279,0.9297,1.5463,1.0,10,6,2015
2015-06-11,1.1232,0.9342,1.5467,1.0,11,6,2015
2015-06-12,1.122,0.9351,1.5504,1.0,12,6,2015
2015-06-15,1.1218,0.9334,1.5498,1.0,15,6,2015
2015-06-16,1.1215,0.9311,1.5584,1.0,16,6,2015
2015-06-17,1.1279,0.9289,1.5743,1.0,17,6,2015
2015-06-18,1.1404,0.9174,1.5903,1.0,18,6,2015
2015-06-19,1.1299,0.9234,1.5843,1.0,19,6,2015
2015-06-22,1.1345,0.9207,1.5818,1.0,22,6,2015
2015-06-23,1.1204,0.9325,1.5778,1.0,23,6,2015
2015-06-24,1.1213,0.932,1.5756,1.0,24,6,2015
2015-06-25,1.1206,0.9393,1.5711,1.0,25,6,2015
2015-06-26,1.1202,0.9311,1.5741,1.0,26,6,2015
2015-06-29,1.1133,0.9341,1.5693,1.0,29,6,2015
2015-06-30,1.1189,0.9302,1.5718,1.0,30,6,2015
2015-07-01,1.11,0.9421,1.5659,1.0,1,7,2015
2015-07-02,1.1066,0.9498,1.5595,1.0,2,7,2015
2015-07-06,1.1008,0.9455,1.5558,1.0,6,7,2015
2015-07-07,1.0931,0.9484,1.5459,1.0,7,7,2015
2015-07-08,1.1024,0.9455,1.5362,1.0,8,7,2015
2015-07-09,1.1054,0.9502,1.5383,1.0,9,7,2015
2015-07-10,1.1185,0.936,1.5523,1.0,10,7,2015
2015-07-13,1.1049,0.947,1.5559,1.0,13,7,2015
2015-07-14,1.1031,0.946,1.5572,1.0,14,7,2015
2015-07-15,1.1009,0.9472,1.5634,1.0,15,7,2015
2015-07-16,1.0867,0.9571,1.5614,1.0,16,7,2015
2015-07-17,1.0889,0.9589,1.5603,1.0,17,7,2015
2015-07-20,1.0852,0.9629,1.5563,1.0,20,7,2015
2015-07-21,1.0867,0.961,1.5545,1.0,21,7,2015
2015-07-22,1.0902,0.9598,1.5606,1.0,22,7,2015
2015-07-23,1.0999,0.9551,1.5593,1.0,23,7,2015
2015-07-24,1.0939,0.9608,1.5493,1.0,24,7,2015
2015-07-27,1.1058,0.9567,1.5512,1.0,27,7,2015
2015-07-28,1.1025,0.9653,1.5591,1.0,28,7,2015
2015-07-29,1.103,0.9619,1.5641,1.0,29,7,2015
2015-07-30,1.0955,0.9712,1.5618,1.0,30,7,2015
2015-07-31,1.0967,0.9623,1.5574,1.0,31,7,2015
2015-08-03,1.0951,0.9672,1.56,1.0,3,8,2015
2015-08-04,1.0973,0.9684,1.5596,1.0,4,8,2015
2015-08-05,1.0883,0.9795,1.5591,1.0,5,8,2015
2015-08-06,1.0885,0.9821,1.5588,1.0,6,8,2015
2015-08-07,1.0941,0.9831,1.551,1.0,7,8,2015
2015-08-10,1.096,0.985,1.5471,1.0,10,8,2015
2015-08-11,1.1055,0.9847,1.5577,1.0,11,8,2015
2015-08-12,1.1155,0.976,1.5587,1.0,12,8,2015
2015-08-13,1.1109,0.9791,1.5626,1.0,13,8,2015
2015-08-14,1.1171,0.9738,1.563,1.0,14,8,2015
2015-08-17,1.11,0.9771,1.563,1.0,17,8,2015
2015-08-18,1.106,0.9781,1.5704,1.0,18,8,2015
2015-08-19,1.1041,0.9732,1.567,1.0,19,8,2015
2015-08-20,1.1183,0.9626,1.5649,1.0,20,8,2015
2015-08-21,1.1281,0.9534,1.5687,1.0,21,8,2015
2015-08-24,1.1497,0.9399,1.5717,1.0,24,8,2015
2015-08-25,1.1506,0.942,1.5792,1.0,25,8,2015
2015-08-26,1.1402,0.9441,1.5625,1.0,26,8,2015
2015-08-27,1.1284,0.9541,1.5453,1.0,27,8,2015
2015-08-28,1.1268,0.96,1.5389,1.0,28,8,2015
2015-08-31,1.1215,0.9644,1.5353,1.0,31,8,2015
2015-09-01,1.1236,0.9625,1.5353,1.0,1,9,2015
2015-09-02,1.1255,0.9649,1.5276,1.0,2,9,2015
2015-09-03,1.1229,0.9708,1.5281,1.0,3,9,2015
2015-09-04,1.1138,0.9744,1.5227,1.0,4,9,2015
2015-09-08,1.1162,0.9781,1.5372,1.0,8,9,2015
2015-09-09,1.1139,0.9764,1.536,1.0,9,9,2015
2015-09-10,1.1185,0.9771,1.5386,1.0,10,9,2015
2015-09-11,1.1268,0.9773,1.5419,1.0,11,9,2015
2015-09-14,1.1305,0.9696,1.5431,1.0,14,9,2015
2015-09-15,1.132,0.97,1.5428,1.0,15,9,2015
2015-09-16,1.1228,0.9754,1.543,1.0,16,9,2015
2015-09-17,1.1312,0.9686,1.5531,1.0,17,9,2015
2015-09-18,1.1419,0.9549,1.5638,1.0,18,9,2015
2015-09-21,1.125,0.9672,1.5533,1.0,21,9,2015
2015-09-22,1.1155,0.9737,1.544,1.0,22,9,2015
2015-09-23,1.115,0.976,1.5314,1.0,23,9,2015
2015-09-24,1.1241,0.9743,1.5269,1.0,24,9,2015
2015-09-25,1.1151,0.9756,1.5219,1.0,25,9,2015
2015-09-28,1.117,0.9804,1.5197,1.0,28,9,2015
2015-09-29,1.1204,0.9728,1.5191,1.0,29,9,2015
2015-09-30,1.1203,0.9734,1.5199,1.0,30,9,2015
2015-10-01,1.1153,0.9782,1.5134,1.0,1,10,2015
2015-10-02,1.116,0.9792,1.5149,1.0,2,10,2015
2015-10-05,1.1236,0.9719,1.5191,1.0,5,10,2015
2015-10-06,1.1224,0.9748,1.5163,1.0,6,10,2015
2015-10-07,1.1266,0.9674,1.5313,1.0,7,10,2015
2015-10-08,1.1254,0.9676,1.5344,1.0,8,10,2015
2015-10-09,1.1362,0.9605,1.5338,1.0,9,10,2015
2015-10-13,1.1374,0.9599,1.5243,1.0,13,10,2015
2015-10-14,1.141,0.9558,1.536,1.0,14,10,2015
2015-10-15,1.1439,0.9508,1.5487,1.0,15,10,2015
2015-10-16,1.136,0.9544,1.5449,1.0,16,10,2015
2015-10-19,1.1333,0.9562,1.5494,1.0,19,10,2015
2015-10-20,1.1373,0.9507,1.548,1.0,20,10,2015
2015-10-21,1.1354,0.9581,1.5452,1.0,21,10,2015
2015-10-22,1.1313,0.9623,1.5479,1.0,22,10,2015
2015-10-23,1.1084,0.9742,1.5388,1.0,23,10,2015
2015-10-26,1.1011,0.9817,1.5343,1.0,26,10,2015
2015-10-27,1.1061,0.9842,1.5333,1.0,27,10,2015
2015-10-28,1.1085,0.9847,1.5291,1.0,28,10,2015
2015-10-29,1.093,0.9898,1.5262,1.0,29,10,2015
2015-10-30,1.1017,0.9889,1.5349,1.0,30,10,2015
2015-11-02,1.1032,0.987,1.5465,1.0,2,11,2015
2015-11-03,1.0976,0.9902,1.5399,1.0,3,11,2015
2015-11-04,1.0935,0.9901,1.542,1.0,4,11,2015
2015-11-05,1.0883,0.9962,1.539,1.0,5,11,2015
2015-11-06,1.0864,0.9961,1.5139,1.0,6,11,2015
2015-11-09,1.0776,1.0028,1.5104,1.0,9,11,2015
2015-11-10,1.0711,1.0046,1.5106,1.0,10,11,2015
2015-11-11,1.0716,1.0065,1.5161,1.0,11,11,2015
2015-11-12,1.0726,1.005,1.5185,1.0,12,11,2015
2015-11-13,1.0764,1.0014,1.5221,1.0,13,11,2015
2015-11-16,1.0723,1.0057,1.5195,1.0,16,11,2015
2015-11-17,1.067,1.0128,1.5201,1.0,17,11,2015
2015-11-18,1.0666,1.015,1.5212,1.0,18,11,2015
2015-11-19,1.0687,1.0165,1.5265,1.0,19,11,2015
2015-11-20,1.0688,1.0163,1.5272,1.0,20,11,2015
2015-11-23,1.0631,1.0217,1.5126,1.0,23,11,2015
2015-11-24,1.0651,1.0179,1.511,1.0,24,11,2015
2015-11-25,1.0586,1.021,1.5061,1.0,25,11,2015
2015-11-30,1.0579,1.0311,1.5006,1.0,30,11,2015
2015-12-01,1.06,1.0288,1.5078,1.0,1,12,2015
2015-12-02,1.0612,1.0264,1.5033,1.0,2,12,2015
2015-12-03,1.0671,1.024,1.4933,1.0,3,12,2015
2015-12-04,1.0902,0.9995,1.5116,1.0,4,12,2015
2015-12-07,1.0809,1.0015,1.5063,1.0,7,12,2015
2015-12-08,1.0875,0.9974,1.5,1.0,8,12,2015
2015-12-09,1.0941,0.9917,1.5072,1.0,9,12,2015
2015-12-10,1.0943,0.9862,1.5176,1.0,10,12,2015
2015-12-11,1.095,0.987,1.515,1.0,11,12,2015
2015-12-14,1.0983,0.9824,1.512,1.0,14,12,2015
2015-12-15,1.099,0.9846,1.5156,1.0,15,12,2015
2015-12-16,1.0933,0.9898,1.5025,1.0,16,12,2015
2015-12-17,1.0841,0.9974,1.4916,1.0,17,12,2015
2015-12-18,1.0836,0.9945,1.4918,1.0,18,12,2015
2015-12-21,1.087,0.9948,1.4898,1.0,21,12,2015
2015-12-22,1.0952,0.9902,1.4873,1.0,22,12,2015
2015-12-23,1.0916,0.9886,1.4888,1.0,23,12,2015
2015-12-24,1.0947,0.9863,1.4921,1.0,24,12,2015
2015-12-28,1.0962,0.9873,1.4824,1.0,28,12,2015
2015-12-29,1.0952,0.9886,1.4824,1.0,29,12,2015
2015-12-30,1.0926,0.9905,1.481,1.0,30,12,2015
2015-12-31,1.0887,0.9921,1.4819,1.0,31,12,2015
2016-01-04,1.0898,0.9986,1.477,1.0,4,1,2016
2016-01-05,1.0746,1.01,1.4669,1.0,5,1,2016
2016-01-06,1.0742,1.0087,1.4663,1.0,6,1,2016
2016-01-07,1.0868,1.0003,1.4566,1.0,7,1,2016
2016-01-08,1.0861,0.9992,1.4602,1.0,8,1,2016
2016-01-11,1.0888,0.9962,1.4568,1.0,11,1,2016
2016-01-12,1.0836,1.0,1.4432,1.0,12,1,2016
2016-01-13,1.0816,1.0075,1.4392,1.0,13,1,2016
2016-01-14,1.0893,1.0019,1.4384,1.0,14,1,2016
2016-01-15,1.0914,1.0042,1.4352,1.0,15,1,2016
2016-01-19,1.0868,1.0063,1.4302,1.0,19,1,2016
2016-01-20,1.0907,1.0027,1.4157,1.0,20,1,2016
2016-01-21,1.0893,1.0055,1.4119,1.0,21,1,2016
2016-01-22,1.0808,1.0122,1.4292,1.0,22,1,2016
2016-01-25,1.0815,1.0145,1.4235,1.0,25,1,2016
2016-01-26,1.0837,1.0162,1.4235,1.0,26,1,2016
2016-01-27,1.0888,1.0156,1.4308,1.0,27,1,2016
2016-01-28,1.0903,1.0139,1.4307,1.0,28,1,2016
2016-01-29,1.092,1.0198,1.4304,1.0,29,1,2016
2016-02-01,1.0884,1.0215,1.4272,1.0,1,2,2016
2016-02-02,1.0919,1.0223,1.4424,1.0,2,2,2016
2016-02-03,1.0933,1.0164,1.4499,1.0,3,2,2016
2016-02-04,1.1206,1.001,1.4597,1.0,4,2,2016
2016-02-05,1.1202,0.9916,1.4529,1.0,5,2,2016
2016-02-08,1.1101,0.9959,1.4419,1.0,8,2,2016
2016-02-09,1.1236,0.9803,1.4423,1.0,9,2,2016
2016-02-10,1.1257,0.9738,1.4518,1.0,10,2,2016
2016-02-11,1.1347,0.9701,1.4421,1.0,11,2,2016
2016-02-12,1.1275,0.9747,1.4534,1.0,12,2,2016
2016-02-16,1.1166,0.9873,1.4421,1.0,16,2,2016
2016-02-17,1.1136,0.9903,1.4311,1.0,17,2,2016
2016-02-18,1.1084,0.9945,1.437,1.0,18,2,2016
2016-02-19,1.1096,0.9937,1.4288,1.0,19,2,2016
2016-02-22,1.1026,0.9969,1.4122,1.0,22,2,2016
2016-02-23,1.1002,0.9949,1.411,1.0,23,2,2016
2016-02-24,1.0981,0.9943,1.3883,1.0,24,2,2016
2016-02-25,1.1027,0.9911,1.3951,1.0,25,2,2016
2016-02-26,1.1006,0.9914,1.3962,1.0,26,2,2016
2016-02-29,1.0888,1.0019,1.3854,1.0,29,2,2016
2016-03-01,1.0872,0.999,1.3972,1.0,1,3,2016
2016-03-02,1.0856,0.999,1.4001,1.0,2,3,2016
2016-03-03,1.0901,0.997,1.4055,1.0,3,3,2016
2016-03-04,1.097,0.9926,1.4147,1.0,4,3,2016
2016-03-07,1.0953,0.9998,1.4154,1.0,7,3,2016
2016-03-08,1.1028,0.9938,1.4219,1.0,8,3,2016
2016-03-09,1.0973,1.0015,1.4219,1.0,9,3,2016
2016-03-10,1.0857,0.9983,1.4207,1.0,10,3,2016
2016-03-11,1.109,0.9868,1.43,1.0,11,3,2016
2016-03-14,1.1119,0.9876,1.4345,1.0,14,3,2016
2016-03-15,1.1109,0.9871,1.416,1.0,15,3,2016
2016-03-16,1.1064,0.9882,1.4097,1.0,16,3,2016
2016-03-17,1.1311,0.9687,1.4363,1.0,17,3,2016
2016-03-18,1.1279,0.9678,1.4468,1.0,18,3,2016
2016-03-21,1.1271,0.9692,1.4393,1.0,21,3,2016
2016-03-22,1.1212,0.9704,1.4293,1.0,22,3,2016
2016-03-23,1.1171,0.9738,1.4175,1.0,23,3,2016
2016-03-24,1.1154,0.9758,1.4122,1.0,24,3,2016
2016-03-25,1.1194,0.977,1.4263,1.0,25,3,2016
2016-03-28,1.1194,0.9768,1.4263,1.0,28,3,2016
2016-03-29,1.1194,0.9742,1.4263,1.0,29,3,2016
2016-03-30,1.1324,0.9635,1.4407,1.0,30,3,2016
2016-03-31,1.1385,0.962,1.4403,1.0,31,3,2016
2016-04-01,1.1432,0.9591,1.4286,1.0,1,4,2016
2016-04-04,1.138,0.9608,1.423,1.0,4,4,2016
2016-04-05,1.1367,0.9584,1.4205,1.0,5,4,2016
2016-04-06,1.1336,0.9601,1.4071,1.0,6,4,2016
2016-04-07,1.1364,0.9566,1.4077,1.0,7,4,2016
2016-04-08,1.1363,0.958,1.4069,1.0,8,4,2016
2016-04-11,1.139,0.9563,1.4235,1.0,11,4,2016
2016-04-12,1.1396,0.953,1.4317,1.0,12,4,2016
2016-04-13,1.1298,0.9627,1.4248,1.0,13,4,2016
2016-04-14,1.1252,0.9655,1.414,1.0,14,4,2016
2016-04-15,1.1284,0.9679,1.4188,1.0,15,4,2016
2016-04-18,1.1306,0.9655,1.4194,1.0,18,4,2016
2016-04-19,1.1343,0.9638,1.437,1.0,19,4,2016
2016-04-20,1.1379,0.9611,1.4376,1.0,20,4,2016
2016-04-21,1.1355,0.9715,1.4376,1.0,21,4,2016
2016-04-22,1.1263,0.9768,1.4377,1.0,22,4,2016
2016-04-25,1.1264,0.9752,1.4454,1.0,25,4,2016
2016-04-26,1.1287,0.9751,1.4565,1.0,26,4,2016
2016-04-27,1.1303,0.9726,1.4608,1.0,27,4,2016
2016-04-28,1.1358,0.9671,1.4552,1.0,28,4,2016
2016-04-29,1.1403,0.9623,1.4614,1.0,29,4,2016
2016-05-02,1.1493,0.9586,1.4672,1.0,2,5,2016
2016-05-03,1.1569,0.9475,1.4672,1.0,3,5,2016
2016-05-04,1.1505,0.9565,1.448,1.0,4,5,2016
2016-05-05,1.1439,0.9643,1.4461,1.0,5,5,2016
2016-05-06,1.1427,0.9687,1.4505,1.0,6,5,2016
2016-05-09,1.1395,0.9695,1.4444,1.0,9,5,2016
2016-05-10,1.1375,0.9739,1.4423,1.0,10,5,2016
2016-05-11,1.1409,0.9742,1.4424,1.0,11,5,2016
2016-05-12,1.1389,0.9707,1.4444,1.0,12,5,2016
2016-05-13,1.1348,0.9724,1.4412,1.0,13,5,2016
2016-05-16,1.1324,0.9765,1.4351,1.0,16,5,2016
2016-05-17,1.1318,0.9786,1.4475,1.0,17,5,2016
2016-05-18,1.1279,0.9836,1.4482,1.0,18,5,2016
2016-05-19,1.1197,0.9894,1.4636,1.0,19,5,2016
2016-05-20,1.1219,0.9912,1.4579,1.0,20,5,2016
2016-05-23,1.1215,0.9904,1.4469,1.0,23,5,2016
2016-05-24,1.1168,0.9916,1.4602,1.0,24,5,2016
2016-05-25,1.1146,0.9916,1.4662,1.0,25,5,2016
2016-05-26,1.1168,0.991,1.4695,1.0,26,5,2016
2016-05-27,1.1168,0.9905,1.4654,1.0,27,5,2016
2016-05-31,1.1154,0.9902,1.4618,1.0,31,5,2016
2016-06-01,1.1174,0.99,1.4446,1.0,1,6,2016
2016-06-02,1.1188,0.9869,1.4431,1.0,2,6,2016
2016-06-03,1.1154,0.9918,1.4408,1.0,3,6,2016
2016-06-06,1.1349,0.975,1.4392,1.0,6,6,2016
2016-06-07,1.1348,0.966,1.4588,1.0,7,6,2016
2016-06-08,1.1378,0.9626,1.4569,1.0,8,6,2016
2016-06-09,1.1343,0.9613,1.4466,1.0,9,6,2016
2016-06-10,1.1304,0.9635,1.442,1.0,10,6,2016
2016-06-13,1.1268,0.966,1.4158,1.0,13,6,2016
2016-06-14,1.1225,0.9658,1.4164,1.0,14,6,2016
2016-06-15,1.123,0.9639,1.4195,1.0,15,6,2016
2016-06-16,1.1174,0.9655,1.4129,1.0,16,6,2016
2016-06-17,1.1254,0.9626,1.4256,1.0,17,6,2016
2016-06-20,1.1332,0.9601,1.4623,1.0,20,6,2016
2016-06-21,1.1314,0.9589,1.4751,1.0,21,6,2016
2016-06-22,1.1283,0.9583,1.4679,1.0,22,6,2016
2016-06-23,1.1389,0.9556,1.4892,1.0,23,6,2016
2016-06-24,1.1066,0.977,1.3703,1.0,24,6,2016
2016-06-27,1.0998,0.9768,1.321,1.0,27,6,2016
2016-06-28,1.1073,0.9776,1.334,1.0,28,6,2016
2016-06-29,1.109,0.9805,1.3422,1.0,29,6,2016
2016-06-30,1.1102,0.976,1.3488,1.0,30,6,2016
2016-07-01,1.1135,0.9743,1.3288,1.0,1,7,2016
2016-07-05,1.1146,0.9714,1.316,1.0,5,7,2016
2016-07-06,1.1069,0.9779,1.2981,1.0,6,7,2016
2016-07-07,1.108,0.9769,1.3031,1.0,7,7,2016
2016-07-08,1.107,0.98,1.2983,1.0,8,7,2016
2016-07-11,1.1049,0.9833,1.2981,1.0,11,7,2016
2016-07-12,1.1092,0.9819,1.3161,1.0,12,7,2016
2016-07-13,1.1072,0.9847,1.3297,1.0,13,7,2016
2016-07-14,1.1157,0.9799,1.322,1.0,14,7,2016
2016-07-15,1.1128,0.9789,1.3372,1.0,15,7,2016
2016-07-18,1.1053,0.9839,1.3233,1.0,18,7,2016
2016-07-19,1.1035,0.9833,1.3168,1.0,19,7,2016
2016-07-20,1.1013,0.9863,1.317,1.0,20,7,2016
2016-07-21,1.1015,0.9867,1.3185,1.0,21,7,2016
2016-07-22,1.1014,0.9862,1.3107,1.0,22,7,2016
2016-07-25,1.0982,0.9852,1.3131,1.0,25,7,2016
2016-07-26,1.0997,0.9874,1.312,1.0,26,7,2016
2016-07-27,1.0991,0.9937,1.3101,1.0,27,7,2016
2016-07-28,1.109,0.9842,1.3149,1.0,28,7,2016
2016-07-29,1.1113,0.9746,1.3177,1.0,29,7,2016
2016-08-01,1.1164,0.9689,1.3181,1.0,1,8,2016
2016-08-02,1.1193,0.966,1.3236,1.0,2,8,2016
2016-08-03,1.12,0.9683,1.3346,1.0,3,8,2016
2016-08-04,1.1136,0.9738,1.3285,1.0,4,8,2016
2016-08-05,1.1156,0.9744,1.3159,1.0,5,8,2016
2016-08-08,1.1087,0.982,1.3066,1.0,8,8,2016
2016-08-09,1.1078,0.983,1.2984,1.0,9,8,2016
2016-08-10,1.1184,0.9774,1.3068,1.0,10,8,2016
2016-08-11,1.1153,0.9749,1.298,1.0,11,8,2016
2016-08-12,1.1158,0.9753,1.2963,1.0,12,8,2016
2016-08-15,1.118,0.9743,1.2919,1.0,15,8,2016
2016-08-16,1.1295,0.9618,1.298,1.0,16,8,2016
2016-08-17,1.1276,0.9632,1.3008,1.0,17,8,2016
2016-08-18,1.1321,0.9583,1.3154,1.0,18,8,2016
2016-08-19,1.1326,0.9576,1.312,1.0,19,8,2016
2016-08-22,1.1306,0.9635,1.3086,1.0,22,8,2016
2016-08-23,1.1339,0.9619,1.3181,1.0,23,8,2016
2016-08-24,1.1268,0.965,1.3242,1.0,24,8,2016
2016-08-25,1.129,0.9651,1.3197,1.0,25,8,2016
2016-08-26,1.129,0.9673,1.3201,1.0,26,8,2016
2016-08-29,1.117,0.9779,1.3085,1.0,29,8,2016
2016-08-30,1.1168,0.9797,1.3084,1.0,30,8,2016
